locusId	sysName	type	scaffoldId	begin	end	strand	name	desc
ECD_03462	ECD_03462	1	CP001509	3648299	3649075	+		dual role activator/repressor for lldPRD operon
ECD_03463	ECD_03463	1	CP001509	3649072	3650262	+		L-lactate dehydrogenase, FMN-linked
ECD_03464	ECD_03464	1	CP001509	3650416	3650889	+		tRNA Leu mC34,mU34 2'-O-methyltransferase, SAM-dependent
ECD_03465	ECD_03465	1	CP001509	3650942	3651763	-		serine acetyltransferase
ECD_03466	ECD_03466	1	CP001509	3651843	3652862	-		glycerol-3-phosphate dehydrogenase (NAD+)
ECD_03467	ECD_03467	1	CP001509	3652862	3653329	-		protein export chaperone
ECD_03468	ECD_03468	1	CP001509	3653392	3653643	-		glutaredoxin 3
ECD_03469	ECD_03469	1	CP001509	3653785	3654216	-		putative rhodanese-related sulfurtransferase
ECD_03470	ECD_03470	1	CP001509	3654461	3656005	+		phosphoglycero mutase III, cofactor-independent
ECD_03471	ECD_03471	1	CP001509	3656039	3657298	+		activator of AmiB,C murein hydrolases, septal ring factor
ECD_03472	ECD_03472	1	CP001509	3657302	3658261	+		putative polysaccharide deacetylase
ECD_03473	ECD_03473	1	CP001509	3658248	3659282	-		LPS(HepIII)-glucuronic acid glycosyltransferase
ECD_03474	ECD_03474	1	CP001509	3659521	3660546	-		L-threonine 3-dehydrogenase, NAD(P)-binding
ECD_03475	ECD_03475	1	CP001509	3660556	3661752	-		glycine C-acetyltransferase
ECD_03476	ECD_03476	1	CP001509	3661966	3662898	+		ADP-L-glycero-D-mannoheptose-6-epimerase, NAD(P)-binding
ECD_03477	ECD_03477	1	CP001509	3662908	3663954	+		ADP-heptose:LPS heptosyltransferase II
ECD_03478	ECD_03478	1	CP001509	3663958	3664938	+		ADP-heptose:LPS heptosyl transferase I
ECD_03479	ECD_03479	1	CP001509	3665008	3666261	-		Lipid A-core, surface polymer ligase
ECD_03480	ECD_03480	1	CP001509	3666307	3667290	-		putative beta1,3-glucosyltransferase
ECD_03481	ECD_03481	1	CP001509	3667375	3668400	-		UDP-galactose:(Galactosyl) LPS alpha1,2-galactosyltransferase
ECD_03482	ECD_03482	1	CP001509	3668426	3668974	-		WaaY protein, involved in phospohrylation of core oligosaccharide heptose
ECD_03484	ECD_03484	1	CP001509	3669648	3670151	-		IS1 protein InsB
ECD_03485	ECD_03485	1	CP001509	3670070	3670345	-		IS1 protein InsA
ECD_03486	ECD_03486	1	CP001509	3670916	3671932	-		UDP-glucose:(Glucosyl) LPS alpha1,3-glucosyltransferase WaaO
ECD_03487	ECD_03487	1	CP001509	3671948	3672745	-		kinase that phosphorylates core heptose of lipopolysaccharide
ECD_03488	ECD_03488	1	CP001509	3672738	3673862	-		UDP-glucose:(heptosyl)lipopolysaccharide alpha-1,3-glucosyltransferase; lipopolysaccharide core biosynthesis protein; lipopolysaccharide glucosyltransferase I
ECD_03489	ECD_03489	1	CP001509	3673859	3674917	-		lipopolysaccharide core biosynthesis protein
ECD_03490	ECD_03490	1	CP001509	3675330	3676607	+		3-deoxy-D-manno-octulosonic-acid transferase (KDO transferase)
ECD_03491	ECD_03491	1	CP001509	3676615	3677094	+		pantetheine-phosphate adenylyltransferase
ECD_03492	ECD_03492	1	CP001509	3677133	3677942	-		formamidopyrimidine/5-formyluracil/ 5-hydroxymethyluracil DNA glycosylase
ECD_03493	ECD_03493	1	CP001509	3678040	3678207	-		50S ribosomal subunit protein L33
ECD_03494	ECD_03494	1	CP001509	3678228	3678464	-		50S ribosomal subunit protein L28
ECD_03495	ECD_03495	1	CP001509	3678681	3679349	-		UPF0758 family protein
ECD_03496	ECD_03496	1	CP001509	3679521	3680741	+		fused 4'-phosphopantothenoylcysteine decarboxylase/phosphopantothenoylcysteine synthetase, FMN-binding
ECD_03497	ECD_03497	1	CP001509	3680722	3681177	+		deoxyuridinetriphosphatase
ECD_03498	ECD_03498	1	CP001509	3681284	3681880	+		nucleoid occlusion factor, anti-FtsZ division inhibitor
ECD_03499	ECD_03499	1	CP001509	3681917	3682558	-		orotate phosphoribosyltransferase
ECD_03500	ECD_03500	1	CP001509	3682624	3683340	-		ribonuclease PH
ECD_03501	ECD_03501	1	CP001509	3683467	3684330	+		UPF0701 family protein
ECD_03502	ECD_03502	1	CP001509	3684551	3685375	+		DNA damage-inducible protein
ECD_03503	ECD_03503	1	CP001509	3685666	3686283	+		UPF0126 family inner membrane protein
ECD_03504	ECD_03504	1	CP001509	3686280	3687962	-		DNA ligase, NAD(+)-dependent
ECD_03505	ECD_03505	1	CP001509	3688220	3688843	+		guanylate kinase
ECD_03506	ECD_03506	1	CP001509	3688898	3689173	+		RNA polymerase, omega subunit
ECD_03507	ECD_03507	1	CP001509	3689192	3691300	+		bifunctional (p)ppGpp synthetase II/ guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase
ECD_03508	ECD_03508	1	CP001509	3691307	3691996	+		tRNA mG18-2'-O-methyltransferase, SAM-dependent
ECD_03509	ECD_03509	1	CP001509	3692002	3694083	+		ATP-dependent DNA helicase
ECD_03510	ECD_03510	1	CP001509	3694068	3694862	-		hypothetical protein
ECD_03511	ECD_03511	1	CP001509	3694937	3696142	-		glutamate transporter
ECD_03512	ECD_03512	1	CP001509	3696422	3697813	+		xanthine permease
ECD_03513	ECD_03513	1	CP001509	3697934	3699643	+		putative inner membrane-anchored periplasmic AsmA family protein
ECD_03514	ECD_03514	1	CP001509	3699696	3702014	-		putative alpha-glucosidase
ECD_03515	ECD_03515	1	CP001509	3702024	3703406	-		putative transporter
ECD_t00063	ECD_t00063	5	CP001509	3703699	3703789	+		tRNA-Sec
ECD_03516	ECD_03516	1	CP001509	3704093	3705277	+		Int
ECD_03517	ECD_03517	1	CP001509	3705688	3706731	+		ShiA-like protein
ECD_03518	ECD_03518	1	CP001509	3706874	3707104	+		hypothetical protein
ECD_03519	ECD_03519	1	CP001509	3707129	3708223	-		putative transcriptional regulator
ECD_03520	ECD_03520	1	CP001509	3708404	3709762	+		hypothetical protein
ECD_03521	ECD_03521	1	CP001509	3709771	3712158	+		hypothetical protein
ECD_03522	ECD_03522	1	CP001509	3712806	3713291	+		Single-strand binding protein (SSB) (Helix-destabilizing protein)
ECD_03523	ECD_03523	1	CP001509	3713345	3714508	+		TrbC-like protein
ECD_03524	ECD_03524	1	CP001509	3714355	3714702	-		transposase
ECD_03525	ECD_03525	1	CP001509	3714819	3715157	-		hypothetical protein
ECD_03526	ECD_03526	1	CP001509	3715242	3715397	-		hypothetical protein
ECD_03527	ECD_03527	1	CP001509	3715525	3715827	+		hypothetical protein
ECD_03530	ECD_03530	1	CP001509	3716394	3716648	-		hypothetical protein
ECD_03531	ECD_03531	1	CP001509	3716676	3720173	+		hypothetical protein
ECD_03532	ECD_03532	1	CP001509	3720330	3720743	+		hypothetical protein
ECD_03533	ECD_03533	1	CP001509	3720808	3720990	-		hypothetical protein
ECD_03534	ECD_03534	1	CP001509	3721033	3721179	-		hypothetical protein
ECD_03535	ECD_03535	1	CP001509	3721206	3721562	+		putative IS protein
ECD_03536	ECD_03536	1	CP001509	3721519	3722643	+		IS30 transposase
ECD_03537	ECD_03537	1	CP001509	3722541	3722906	+		putative uncharacterized protein, yeeV-like protein
ECD_03538	ECD_03538	1	CP001509	3722903	3723391	+		hypothetical protein
ECD_03539	ECD_03539	1	CP001509	3723358	3723600	+		Aec78
ECD_03540	ECD_03540	1	CP001509	3723685	3724530	+		hypothetical protein
ECD_03541	ECD_03541	1	CP001509	3724789	3724938	+		hypothetical protein
ECD_03542	ECD_03542	1	CP001509	3725320	3726504	+		putative arabinose efflux transporter
ECD_03543	ECD_03543	1	CP001509	3726615	3727538	+		EamA family inner membrane putative transporter
ECD_03544	ECD_03544	1	CP001509	3727542	3728360	-		cytoplasmic membrane lipoprotein-28
ECD_03545	ECD_03545	1	CP001509	3728582	3728875	+		putative periplasmic protein
ECD_03546	ECD_03546	1	CP001509	3728916	3730271	-		putative transporter
ECD_03547	ECD_03547	1	CP001509	3730317	3730769	-		DUF1198 family protein
ECD_03548	ECD_03548	1	CP001509	3730822	3732156	-		adenine permease, high affinity; adenine:H+ symporter
ECD_03549	ECD_03549	1	CP001509	3732331	3734097	+		cryptic adenine deaminase
ECD_03550	ECD_03550	1	CP001509	3734143	3735534	-		hexose phosphate transporter
ECD_03551	ECD_03551	1	CP001509	3735672	3736991	-		membrane protein regulates uhpT expression
ECD_03552	ECD_03552	1	CP001509	3737001	3738503	-		sensory histidine kinase in two-component regulatory sytem with UhpA
ECD_03553	ECD_03553	1	CP001509	3738503	3739093	-		response regulator in two-component regulatory system wtih UhpB
ECD_03554	ECD_03554	1	CP001509	3739168	3739458	-		acetolactate synthase 1 small subunit
ECD_03555	ECD_03555	1	CP001509	3739462	3741150	-		acetolactate synthase 2 large subunit
ECD_03556	ECD_03556	1	CP001509	3741256	3741354	-		ilvB operon leader peptide
ECD_04379	ECD_04379	1	CP001509	3741628	3741786	+		hypothetical protein
ECD_03557	ECD_03557	1	CP001509	3742288	3743472	+		multidrug efflux system protein
ECD_03558	ECD_03558	1	CP001509	3743480	3743977	-		putative Cys-type oxidative YidJ-maturating enzyme
ECD_03559	ECD_03559	1	CP001509	3743974	3744336	-		inner membrane protein
ECD_03560	ECD_03560	1	CP001509	3744326	3744673	-		DUF202 family inner membrane protein
ECD_03561	ECD_03561	1	CP001509	3744782	3745231	+		inner membrane protein
ECD_03562	ECD_03562	1	CP001509	3745278	3746771	-		sulfatase/phosphatase superfamily protein
ECD_03563	ECD_03563	1	CP001509	3746768	3748483	-		putative transporter
ECD_03564	ECD_03564	1	CP001509	3748650	3749543	+		AraC family putative transcriptional regulator
ECD_03565	ECD_03565	1	CP001509	3749540	3750862	-		putative 6-phospho-beta-glucosidase
ECD_03566	ECD_03566	1	CP001509	3750862	3752478	-		arbutin specific enzyme IIBC component of PTS
ECD_03568	ECD_03568	1	CP001509	3753408	3755069	-		putative transporter
ECD_03569	ECD_03569	1	CP001509	3755265	3755693	-		heat shock chaperone
ECD_03570	ECD_03570	1	CP001509	3755805	3756218	-		heat shock chaperone
ECD_03571	ECD_03571	1	CP001509	3756524	3756856	+		DUF1375 family outer membrane protein
ECD_03572	ECD_03572	1	CP001509	3756858	3758072	-		DUF3748 family protein
ECD_03573	ECD_03573	1	CP001509	3758173	3759237	+		colicin M resistance protein; FAD-binding protein, putative oxidoreductase
ECD_03574	ECD_03574	1	CP001509	3759234	3760526	-		D-galactonate transporter
ECD_03575	ECD_03575	1	CP001509	3760646	3761794	-		D-galactonate dehydratase
ECD_03576	ECD_03576	1	CP001509	3761791	3762408	-		2-oxo-3-deoxygalactonate 6-phosphate aldolase
ECD_03577	ECD_03577	1	CP001509	3762392	3763270	-		2-oxo-3-deoxygalactonate kinase
ECD_03578	ECD_03578	1	CP001509	3763267	3763956	-		D-galactonate catabolism operon transcriptional repressor
ECD_03579	ECD_03579	1	CP001509	3764234	3764890	+		putative lipoprotein
ECD_03580	ECD_03580	1	CP001509	3764936	3765748	-		sugar phosphate phosphatase
ECD_03581	ECD_03581	1	CP001509	3765863	3766261	-		DUF937 family protein
ECD_03582	ECD_03582	1	CP001509	3766501	3768915	-		DNA gyrase, subunit B
ECD_03583	ECD_03583	1	CP001509	3768944	3770017	-		gap repair protein
ECD_03584	ECD_03584	1	CP001509	3770017	3771117	-		DNA polymerase III, beta subunit
ECD_03585	ECD_03585	1	CP001509	3771122	3772525	-		chromosomal replication initiator protein DnaA, DNA-binding transcriptional dual regulator
ECD_03586	ECD_03586	1	CP001509	3773132	3773272	+		50S ribosomal subunit protein L34
ECD_03587	ECD_03587	1	CP001509	3773289	3773648	+		protein C5 component of RNase P
ECD_03588	ECD_03588	1	CP001509	3773612	3773869	+		membrane protein insertion efficiency factor, UPF0161 family inner membrane protein
ECD_03589	ECD_03589	1	CP001509	3773872	3775518	+		membrane protein insertase
ECD_03590	ECD_03590	1	CP001509	3775624	3776988	+		tRNA U34 5-methylaminomethyl-2-thiouridine modification GTPase
ECD_03591	ECD_03591	1	CP001509	3777231	3777305	+		tryptophanase leader peptide
ECD_03592	ECD_03592	1	CP001509	3777526	3778941	+		tryptophanase/L-cysteine desulfhydrase, PLP-dependent
ECD_03593	ECD_03593	1	CP001509	3779032	3780279	+		tryptophan transporter of low affinity
ECD_03594	ECD_03594	1	CP001509	3780411	3781586	+		multidrug efflux system protein
ECD_03595	ECD_03595	1	CP001509	3781561	3782520	+		putative DNA-binding transcriptional regulator
ECD_03596	ECD_03596	1	CP001509	3782677	3783426	+		phosphopantetheinyl transferase superfamily protein
ECD_03597	ECD_03597	1	CP001509	3783448	3784014	+		chromate reductase, Class I, flavoprotein
ECD_03598	ECD_03598	1	CP001509	3784068	3785405	-		adenine permease, high affinity; adenine:H+ symporter
ECD_03599	ECD_03599	1	CP001509	3785572	3786237	+		phosphoenolpyruvate and 6-phosphogluconate phosphatase
ECD_03600	ECD_03600	1	CP001509	3786304	3786777	+		PRK09823 family inner membrane protein, creBC regulon
ECD_03601	ECD_03601	1	CP001509	3786826	3787413	+		UPF0167 family protein
ECD_03602	ECD_03602	1	CP001509	3787475	3788197	-		putative 6-phosphogluconolactonase
ECD_03603	ECD_03603	1	CP001509	3788212	3789381	-		putative xylanase
ECD_03604	ECD_03604	1	CP001509	3789408	3791024	-		carbohydrate-specific outer membrane porin, cryptic
ECD_03605	ECD_03605	1	CP001509	3791110	3792504	-		cryptic phospho-beta-glucosidase B
ECD_03606	ECD_03606	1	CP001509	3792523	3794400	-		fused beta-glucoside-specific PTS enzymes: IIA component/IIB component/IIC component
ECD_03607	ECD_03607	1	CP001509	3794533	3795369	-		transcriptional antiterminator of the bgl operon
ECD_03608	ECD_03608	1	CP001509	3795655	3796380	-		negative regulator of PhoR/PhoB two-component regulator
ECD_03609	ECD_03609	1	CP001509	3796395	3797168	-		phosphate ABC transporter ATPase
ECD_03610	ECD_03610	1	CP001509	3797351	3798241	-		phosphate ABC transporter permease
ECD_03611	ECD_03611	1	CP001509	3798241	3799200	-		phosphate ABC transporter permease
ECD_03612	ECD_03612	1	CP001509	3799286	3800326	-		phosphate ABC transporter periplasmic binding protein
ECD_03613	ECD_03613	1	CP001509	3800640	3802469	-		L-glutamine:D-fructose-6-phosphate aminotransferase
ECD_03614	ECD_03614	1	CP001509	3802631	3804001	-		fused N-acetyl glucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyl transferase
ECD_03615	ECD_03615	1	CP001509	3804354	3804773	-		F1 sector of membrane-bound ATP synthase, epsilon subunit
ECD_03616	ECD_03616	1	CP001509	3804794	3806176	-		F1 sector of membrane-bound ATP synthase, beta subunit
ECD_03617	ECD_03617	1	CP001509	3806203	3807066	-		F1 sector of membrane-bound ATP synthase, gamma subunit
ECD_03618	ECD_03618	1	CP001509	3807117	3808658	-		F1 sector of membrane-bound ATP synthase, alpha subunit
ECD_03619	ECD_03619	1	CP001509	3808671	3809204	-		F1 sector of membrane-bound ATP synthase, delta subunit
ECD_03620	ECD_03620	1	CP001509	3809219	3809689	-		F0 sector of membrane-bound ATP synthase, subunit b
ECD_03621	ECD_03621	1	CP001509	3809751	3809990	-		F0 sector of membrane-bound ATP synthase, subunit c
ECD_03622	ECD_03622	1	CP001509	3810037	3810852	-		F0 sector of membrane-bound ATP synthase, subunit a
ECD_03623	ECD_03623	1	CP001509	3810861	3811241	-		ATP synthase, membrane-bound accessory factor
ECD_03624	ECD_03624	1	CP001509	3811858	3812481	-		16S rRNA m(7)G527 methyltransferase, SAM-dependent; glucose-inhibited cell-division protein
ECD_03625	ECD_03625	1	CP001509	3812545	3814434	-		5-methylaminomethyl-2-thiouridine modification at tRNA U34
ECD_03626	ECD_03626	1	CP001509	3814813	3815256	-		FMN-binding protein MioC
ECD_03627	ECD_03627	1	CP001509	3815346	3815804	-		transcriptional activator of asnA; autorepressor
ECD_03628	ECD_03628	1	CP001509	3815956	3816948	+		asparagine synthetase A
ECD_03629	ECD_03629	1	CP001509	3816953	3818404	-		stimulator of RavA ATPase activity; von Willebrand factor domain protein
ECD_03630	ECD_03630	1	CP001509	3818398	3819894	-		hexameric AAA+ MoxR family ATPase, putative molecular chaperone
ECD_03631	ECD_03631	1	CP001509	3820117	3821985	+		potassium transporter
ECD_04284	ECD_04284	1	CP001509	3822369	3823220	-		IS150 putative transposase
ECD_04285	ECD_04285	1	CP001509	3823217	3823738	-		IS150 hypothetical protein
ECD_03635	ECD_03635	1	CP001509	3824025	3825530	+		D-ribose ABC transporter ATPase
ECD_03636	ECD_03636	1	CP001509	3825535	3826500	+		D-ribose ABC transporter permease
ECD_03637	ECD_03637	1	CP001509	3826525	3827415	+		D-ribose ABC transporter periplasmic binding protein; ribose chemotaxis receptor
ECD_03638	ECD_03638	1	CP001509	3827541	3828470	+		ribokinase
ECD_03639	ECD_03639	1	CP001509	3828474	3829466	+		transcriptional repressor of ribose metabolism
ECD_03640	ECD_03640	1	CP001509	3829432	3830859	-		putative multidrug or homocysteine efflux system
ECD_03641	ECD_03641	1	CP001509	3830882	3831574	-		putative transcriptional regulator
ECD_r00011	ECD_r00011	2	CP001509	3832055	3833596	+		16S ribosomal RNA
ECD_t00064	ECD_t00064	5	CP001509	3833682	3833757	+		tRNA-Glu
ECD_r00012	ECD_r00012	2	CP001509	3833942	3836847	+		23S ribosomal RNA
ECD_r00013	ECD_r00013	2	CP001509	3836940	3837059	+		5S ribosomal RNA
ECD_t00065	ECD_t00065	5	CP001509	3837112	3837188	+		tRNA-Asp
ECD_t00066	ECD_t00066	5	CP001509	3837197	3837272	+		tRNA-Trp
ECD_03642	ECD_03642	1	CP001509	3837368	3838207	-		flhDC operon transcriptional repressor
ECD_03643	ECD_03643	1	CP001509	3838326	3838664	+		UPF0438 family protein
ECD_03644	ECD_03644	1	CP001509	3838689	3840209	-		magnesium chelatase family protein and putative transcriptional regulator
ECD_03645	ECD_03645	1	CP001509	3840562	3840660	+		ilvG operon leader peptide
ECD_03646	ECD_03646	1	CP001509	3840800	3842446	+		acetolactate synthase II, valine insensitive, large subunit
ECD_03647	ECD_03647	1	CP001509	3842443	3842706	+		acetolactate synthase 2 small subunit
ECD_03648	ECD_03648	1	CP001509	3842726	3843655	+		branched-chain amino acid aminotransferase
ECD_03649	ECD_03649	1	CP001509	3843720	3845570	+		dihydroxyacid dehydratase
ECD_03650	ECD_03650	1	CP001509	3845573	3847117	+		l-threonine dehydratase, biosynthetic; also known as threonine deaminase
ECD_03651	ECD_03651	1	CP001509	3847169	3848062	-		transcriptional activator of ilvC; autorepressor
ECD_03652	ECD_03652	1	CP001509	3848212	3849687	+		ketol-acid reductoisomerase, NAD(P)-binding
ECD_03653	ECD_03653	1	CP001509	3849774	3850055	-		peptidyl-prolyl cis-trans isomerase C (rotamase C)
ECD_03654	ECD_03654	1	CP001509	3850254	3850529	-		hypothetical protein
ECD_03656	ECD_03656	1	CP001509	3850919	3852940	+		DNA helicase and single-stranded DNA-dependent ATPase
ECD_03657	ECD_03657	1	CP001509	3852987	3854471	-		guanosine pentaphosphatase/exopolyphosphatase
ECD_03658	ECD_03658	1	CP001509	3854605	3855870	-		ATP-dependent RNA helicase
ECD_03659	ECD_03659	1	CP001509	3856001	3856330	+		thioredoxin 1
ECD_03660	ECD_03660	1	CP001509	3856471	3856572	+		rho operon leader peptide
ECD_03661	ECD_03661	1	CP001509	3856657	3857916	+		transcription termination factor
ECD_03662	ECD_03662	1	CP001509	3858156	3859259	+		UDP-GlcNAc:undecaprenylphosphate GlcNAc-1-phosphate transferase
ECD_03663	ECD_03663	1	CP001509	3859271	3860317	+		Entobacterial Common Antigen (ECA) polysaccharide chain length modulation protein
ECD_03664	ECD_03664	1	CP001509	3860373	3861503	+		UDP-N-acetyl glucosamine-2-epimerase
ECD_03665	ECD_03665	1	CP001509	3861500	3862762	+		UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase
ECD_03666	ECD_03666	1	CP001509	3862762	3863829	+		dTDP-glucose 4,6-dehydratase
ECD_03667	ECD_03667	1	CP001509	3863848	3864729	+		glucose-1-phosphate thymidylyltransferase
ECD_03668	ECD_03668	1	CP001509	3864707	3865381	+		TDP-fucosamine acetyltransferase
ECD_03669	ECD_03669	1	CP001509	3865386	3866516	+		TDP-4-oxo-6-deoxy-D-glucose transaminase
ECD_03670	ECD_03670	1	CP001509	3866518	3867768	+		O-antigen translocase
ECD_03671	ECD_03671	1	CP001509	3867765	3868844	+		TDP-Fuc4NAc:lipidIIFuc4NAc transferase
ECD_03672	ECD_03672	1	CP001509	3868841	3870193	+		putative ECA polysaccharide chain elongation protein
ECD_03673	ECD_03673	1	CP001509	3870196	3870936	+		UDP-N-acetyl-D-mannosaminuronic acid transferase
ECD_03674	ECD_03674	1	CP001509	3871127	3872512	+		putative APC family amino acid transporter
ECD_t00067	ECD_t00067	5	CP001509	3872615	3872691	+		tRNA-Arg
ECD_t00068	ECD_t00068	5	CP001509	3872750	3872825	+		tRNA-His
ECD_t00069	ECD_t00069	5	CP001509	3872846	3872932	+		tRNA-Leu
ECD_t00070	ECD_t00070	5	CP001509	3872975	3873051	+		tRNA-Pro
ECD_03675	ECD_03675	1	CP001509	3873198	3874433	+		putative AslA-specific sulfatase-maturating enzyme
ECD_03676	ECD_03676	1	CP001509	3874591	3876246	-		putative Ser-type periplasmic non-aryl sulfatase
ECD_03677	ECD_03677	1	CP001509	3876932	3878128	-		putative protoheme IX synthesis protein
ECD_03678	ECD_03678	1	CP001509	3878131	3879336	-		putative uroporphyrinogen III methyltransferase
ECD_03679	ECD_03679	1	CP001509	3879358	3880098	-		uroporphyrinogen III synthase
ECD_03680	ECD_03680	1	CP001509	3880095	3881036	-		hydroxymethylbilane synthase
ECD_03681	ECD_03681	1	CP001509	3881423	3883969	+		adenylate cyclase
ECD_03682	ECD_03682	1	CP001509	3884009	3884329	-		iron-dependent inhibitor of iron-sulfur cluster formation; frataxin; iron-binding and oxidizing protein
ECD_03683	ECD_03683	1	CP001509	3884120	3884347	+		hypothetical protein
ECD_03684	ECD_03684	1	CP001509	3884799	3885002	+		putative lipoprotein
ECD_03685	ECD_03685	1	CP001509	3885039	3885863	+		diaminopimelate epimerase
ECD_03686	ECD_03686	1	CP001509	3885860	3886567	+		DUF484 family protein
ECD_03687	ECD_03687	1	CP001509	3886564	3887460	+		site-specific tyrosine recombinase
ECD_03688	ECD_03688	1	CP001509	3887460	3888176	+		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase; pyrimidine phosphatase; riboflavin synthesis
ECD_03689	ECD_03689	1	CP001509	3888260	3890422	+		DNA-dependent ATPase I and helicase II
ECD_03690	ECD_03690	1	CP001509	3890477	3891379	-		hypothetical protein
ECD_03691	ECD_03691	1	CP001509	3891462	3892226	-		DUF2233 family protein
ECD_03692	ECD_03692	1	CP001509	3892596	3893546	+		magnesium/nickel/cobalt transporter
ECD_03693	ECD_03693	1	CP001509	3893588	3894010	-		hypothetical protein
ECD_03694	ECD_03694	1	CP001509	3894076	3894924	-		hypothetical protein
ECD_03695	ECD_03695	1	CP001509	3895077	3895253	+		Magnesium and cobalt transport protein corA
ECD_03696	ECD_03696	1	CP001509	3895294	3895674	-		DUF2628 family putative inner membrane protein
ECD_03697	ECD_03697	1	CP001509	3895688	3895894	-		PRK11371 family inner membrane protein
ECD_03698	ECD_03698	1	CP001509	3896163	3897053	-		putative chloramphenical resistance permease
ECD_03699	ECD_03699	1	CP001509	3897105	3897572	-		4HBT thioesterase family protein
ECD_03700	ECD_03700	1	CP001509	3897737	3898606	+		outer membrane phospholipase A
ECD_03701	ECD_03701	1	CP001509	3898725	3900560	+		ATP-dependent DNA helicase
ECD_03702	ECD_03702	1	CP001509	3900624	3901244	+		threonine efflux pump
ECD_03703	ECD_03703	1	CP001509	3901306	3901926	-		homoserine, homoserine lactone and S-methyl-methionine efflux pump
ECD_03704	ECD_03704	1	CP001509	3902037	3903059	+		lysophospholipase L2
ECD_03705	ECD_03705	1	CP001509	3903067	3903867	+		pyridoxal phosphate phosphatase
ECD_03706	ECD_03706	1	CP001509	3903943	3904842	+		putative inner membrane EamA-like transporter
ECD_03707	ECD_03707	1	CP001509	3904730	3905683	-		methionine biosynthesis regulon transcriptional regulator
ECD_03708	ECD_03708	1	CP001509	3905920	3908181	+		5-methyltetrahydropteroyltriglutamate- homocysteine S-methyltransferase
ECD_03709	ECD_03709	1	CP001509	3908275	3909171	-		hypothetical protein
ECD_03710	ECD_03710	1	CP001509	3909249	3910472	-		putative permease
ECD_03711	ECD_03711	1	CP001509	3910498	3910851	-		hypothetical protein
ECD_03712	ECD_03712	1	CP001509	3910904	3911944	-		Carbamate kinase-like protein yahI
ECD_03713	ECD_03713	1	CP001509	3911853	3913328	-		hypothetical protein
ECD_03714	ECD_03714	1	CP001509	3913274	3914833	-		hypothetical protein
ECD_03715	ECD_03715	1	CP001509	3914928	3915788	-		hypothetical protein
ECD_03716	ECD_03716	1	CP001509	3915794	3916462	-		hypothetical protein
ECD_03717	ECD_03717	1	CP001509	3916719	3917528	-		putative carboxymethylenebutenolidase
ECD_03718	ECD_03718	1	CP001509	3917790	3918554	+		uridine phosphorylase
ECD_03719	ECD_03719	1	CP001509	3918588	3920078	-		hypothetical protein
ECD_03720	ECD_03720	1	CP001509	3920091	3920600	-		hypothetical protein
ECD_03721	ECD_03721	1	CP001509	3920614	3921588	-		hypothetical protein
ECD_03722	ECD_03722	1	CP001509	3921613	3922242	-		hypothetical protein
ECD_03723	ECD_03723	1	CP001509	3922232	3923236	-		hypothetical protein
ECD_03724	ECD_03724	1	CP001509	3923260	3924027	-		putative transcriptional regulator
ECD_03725	ECD_03725	1	CP001509	3924244	3925671	+		DNA recombination protein
ECD_03726	ECD_03726	1	CP001509	3925766	3926521	+		bifunctional 2-octaprenyl-6-methoxy-1,4-benzoquinone methylase/ S-adenosylmethionine:2-DMK methyltransferase
ECD_03727	ECD_03727	1	CP001509	3926535	3927140	+		aerobic ubiquinone synthesis protein, SCP2 family protein
ECD_03728	ECD_03728	1	CP001509	3927137	3928777	+		regulator of octaprenylphenol hydroxylation, ubiquinone synthesis; regulator of 2'-N-acetyltransferase; putative ABC1 family protein kinase
ECD_03729	ECD_03729	1	CP001509	3928856	3929125	+		TatABCE protein translocation system subunit
ECD_03730	ECD_03730	1	CP001509	3929129	3929644	+		TatABCE protein translocation system subunit
ECD_03731	ECD_03731	1	CP001509	3929647	3930423	+		TatABCE protein translocation system subunit
ECD_03732	ECD_03732	1	CP001509	3930465	3931247	+		quality control of Tat-exported FeS proteins; Mg-dependent cytoplasmic DNase
ECD_03733	ECD_03733	1	CP001509	3931244	3931732	-		transcription antitermination protein
ECD_03734	ECD_03734	1	CP001509	3931899	3933392	+		3-octaprenyl-4-hydroxybenzoate decarboxylase
ECD_03735	ECD_03735	1	CP001509	3933438	3934139	+		NAD(P)H-flavin reductase
ECD_03736	ECD_03736	1	CP001509	3934422	3935585	-		3-ketoacyl-CoA thiolase (thiolase I)
ECD_03737	ECD_03737	1	CP001509	3935595	3937784	-		fused 3-hydroxybutyryl-CoA epimerase/delta(3)-cis-delta(2)-trans-enoyl-CoA isomerase/enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase
ECD_03738	ECD_03738	1	CP001509	3937974	3939305	+		proline dipeptidase
ECD_03739	ECD_03739	1	CP001509	3939305	3939919	+		UPF0029 family protein
ECD_03740	ECD_03740	1	CP001509	3939958	3941409	+		potassium transporter
ECD_03741	ECD_03741	1	CP001509	3941421	3941966	+		protoporphyrin oxidase, flavoprotein
ECD_r00014	ECD_r00014	2	CP001509	3942344	3943885	+		16S ribosomal RNA
ECD_t00071	ECD_t00071	5	CP001509	3943954	3944030	+		tRNA-Ile
