locusId	sysName	type	scaffoldId	begin	end	strand	original_name	desc	name	Product	ecocyc_id
18088	b4060	1	7023	4272783	4273064	-	yjcB	orf, hypothetical protein (VIMSS)	yjcB	uncharacterized protein YjcB	EG11937
18089	b4061	1	7023	4273494	4275080	+	yjcC	predicted signal transduction protein (EAL domain containing protein) (NCBI)	pdeC	cyclic di-GMP phosphodiesterase PdeC	EG11938
18090	b4062	1	7023	4275083	4275406	-	soxS	DNA-binding transcriptional dual regulator (NCBI)	soxS	DNA-binding transcriptional dual regulator SoxS	EG10958
18091	b4063	1	7023	4275492	4275956	+	soxR	DNA-binding transcriptional dual regulator, Fe-S center for redox-sensing (NCBI)	soxR	DNA-binding transcriptional dual regulator SoxR	EG10957
1937218	b4459	6	7023	4275950	4276089	-	ryjA	unknown RNA (NCBI)	ryjA	small RNA RyjA	G0-8875
18092	b4064	1	7023	4276502	4277851	+	yjcD	predicted permease (NCBI)	ghxP	guanine/hypoxanthine transporter GhxP	EG11939
18093	b4065	1	7023	4278003	4279652	+	yjcE	predicted cation/proton antiporter (NCBI)	yjcE	putative transporter YjcE	EG11940
18094	b4066	1	7023	4279806	4281098	-	yjcF	hypothetical protein (NCBI)	yjcF	pentapeptide repeat-containing protein YjcF	EG11941
18095	b4067	1	7023	4281276	4282925	-	actP	acetate permease (NCBI)	actP	acetate/glycolate:cation symporter	EG11942
18096	b4068	1	7023	4282922	4283236	-	yjcH	conserved inner membrane protein involved in acetate transport (NCBI)	yjcH	DUF485 domain-containing inner membrane protein YjcH	EG11943
18097	b4069	1	7023	4283436	4285394	-	acs	acetyl-coenzyme A synthetase (NCBI)	acs	acetyl-CoA synthetase (AMP-forming)	EG11448
18098	b4070	1	7023	4285787	4287223	+	nrfA	nitrite reductase, formate-dependent, cytochrome (NCBI)	nrfA	cytochrome <i>c</i><sub>552</sub> nitrite reductase	EG11781
18099	b4071	1	7023	4287268	4287834	+	nrfB	formate-dependent nitrite reductase; a penta-haeme cytochrome c (VIMSS)	nrfB	periplasmic nitrite reductase penta-heme <i>c</i>-type cytochrome	EG11945
18100	b4072	1	7023	4287831	4288502	+	nrfC	formate-dependent nitrite reductase, 4Fe4S subunit (NCBI)	nrfC	putative menaquinol-cytochrome <i>c</i> reductase 4Fe-4S subunit	EG11946
18101	b4073	1	7023	4288499	4289455	+	nrfD	formate-dependent nitrite reductase, membrane subunit (NCBI)	nrfD	putative menaquinol-cytochrome <i>c</i> reductase subunit NrfD	EG11947
18102	b4074	1	7023	4289535	4291193	+	nrfE	heme lyase (NrfEFG) for insertion of heme into c552, subunit NrfE (NCBI)	nrfE	putative cytochrome c-type biogenesis protein NrfE	EG11948
18103	b4075	1	7023	4291186	4291569	+	nrfF	heme lyase (NrfEFG) for insertion of heme into c552, subunit NrfF (NCBI)	nrfF	putative formate-dependent nitrite reductase complex subunit NrfF	EG11949
18104	b4076	1	7023	4291566	4292162	+	nrfG	heme lyase (NrfEFG) for insertion of heme into c552, subunit NrfG (NCBI)	nrfG	putative formate-dependent nitrite reductase complex subunit NrfG	EG11950
18105	b4077	1	7023	4292504	4293817	+	gltP	glutamate/aspartate:proton symporter (NCBI)	gltP	glutamate/aspartate : H<sup>+</sup> symporter GltP	EG10405
18106	b4078	1	7023	4294459	4295148	-	yjcO	hypothetical protein (NCBI)	yjcO	Sel1 repeat-containing protein YjcO	EG11951
18107	b4079	1	7023	4295242	4297389	-	fdhF	formate dehydrogenase-H, selenopolypeptide subunit (NCBI)	fdhF	formate dehydrogenase H	EG10285
18108	b4080	1	7023	4297587	4299053	-	yjcP	predicted outer membrane factor of efflux pump (NCBI)	mdtP	putative multidrug efflux pump outer membrane channel	EG11952
18109	b4081	1	7023	4299050	4301101	-	yjcQ	putative enzyme (VIMSS)	mdtO	putative multidrug efflux pump subunit MdtO	EG11953
18110	b4082	1	7023	4301101	4302132	-	yjcR	predicted membrane fusion protein of efflux pump (NCBI)	mdtN	putative multidrug efflux pump membrane fusion protein	EG11954
3446238	b4622	1	7023	4302151	4302426	-	ytcA	hypothetical protein (RefSeq)	ytcA	putative lipoprotein YtcA	G0-10608
18111	b4083	1	7023	4302635	4304620	-	yjcS	orf, hypothetical protein (VIMSS)	yjcS	linear primary-alkylsulfatase	EG11955
18112	b4084	1	7023	4304893	4305822	-	alsK	D-allose kinase (NCBI)	alsK	D-allose kinase	EG11956
18113	b4085	1	7023	4305806	4306501	-	alsE	allulose-6-phosphate 3-epimerase (NCBI)	alsE	D-allulose-6-phosphate 3-epimerase	EG11957
18114	b4086	1	7023	4306512	4307492	-	alsC	D-allose transporter subunit (NCBI)	alsC	D-allose ABC transporter membrane subunit	EG11958
18115	b4087	1	7023	4307471	4309003	-	alsA	fused D-allose transporter subunits of ABC superfamily: ATP-binding components (NCBI)	alsA	D-allose ABC transporter ATP binding subunit	EG11959
18116	b4088	1	7023	4309130	4310065	-	alsB	D-allose transporter subunit (NCBI)	alsB	D-allose ABC transporter periplasmic binding protein	EG12458
18117	b4089	1	7023	4310124	4311014	-	rpiR	transcriptional repressor of rpiB expression (VIMSS)	alsR	DNA-binding transcriptional repressor AlsR	G7821
18118	b4090	1	7023	4311373	4311822	+	rpiB	ribose-5-phosphate isomerase B (NCBI)	rpiB	allose-6-phosphate isomerase / ribose-5-phosphate isomerase B	EG11827
1937223	b4487	1	7023	4311891	4312220	+	yjdP	hypothetical protein (NCBI)	yjdP	protein YjdP	G0-9541
18120	b4092	1	7023	4312367	4313125	-	phnP	carbon-phosphorus lyase complex accessory protein (NCBI)	phnP	5-phospho-&alpha;-D-ribosyl 1,2-cyclic phosphate phosphodiesterase	EG10725
18121	b4093	1	7023	4313127	4313561	-	phnO	predicted acyltransferase with acyl-CoA N-acyltransferase domain (NCBI)	phnO	aminoalkylphosphonate <i>N</i>-acetyltransferase	EG10724
18122	b4094	1	7023	4313548	4314105	-	phnN	ribose 1,5-bisphosphokinase (NCBI)	phnN	ribose 1,5-bisphosphate phosphokinase	EG10723
18123	b4095	1	7023	4314105	4315241	-	phnM	carbon-phosphorus lyase complex subunit (NCBI)	phnM	RPnTP hydrolase	EG10722
18124	b4096	1	7023	4315238	4315918	-	phnL	carbon-phosphorus lyase complex subunit (NCBI)	phnL	carbon-phosphorus lyase ATP-binding protein PhnL	EG10721
1937224	b4097	1	7023	4316029	4316787	-	phnK	carbon-phosphorus lyase complex subunit (NCBI)	phnK	carbon-phosphorus lyase ATP-binding protein PhnK	EG10720
18126	b4098	1	7023	4316784	4317629	-	phnJ	carbon-phosphorus lyase complex subunit (NCBI)	phnJ	carbon-phosphorus lyase core complex subunit PhnJ	EG10719
18127	b4099	1	7023	4317622	4318686	-	phnI	carbon-phosphorus lyase complex subunit (NCBI)	phnI	carbon-phosphorus lyase core complex subunit PhnI	EG10718
18128	b4100	1	7023	4318686	4319270	-	phnH	carbon-phosphorus lyase complex subunit (NCBI)	phnH	carbon-phosphorus lyase core complex subunit PhnH	EG10717
18129	b4101	1	7023	4319267	4319719	-	phnG	carbon-phosphorus lyase complex subunit (NCBI)	phnG	carbon-phosphorus lyase core complex subunit PhnG	EG10716
18130	b4102	1	7023	4319720	4320445	-	phnF	predicted DNA-binding transcriptional regulator of phosphonate uptake and biodegradation (NCBI)	phnF	putative transcriptional regulator PhnF	EG10715
18132	b4104	7	7023	4320466	4320837	-	phnE	phosphonate/organophosphate ester transporter subunit (NCBI)			
18133	b4105	1	7023	4321359	4322375	-	phnD	phosphonate/organophosphate ester transporter subunit (NCBI)	phnD	phosphonate/phosphate ABC transporter periplasmic binding protein	EG10714
18134	b4106	1	7023	4322400	4323188	-	phnC	phosphonate/organophosphate ester transporter subunit (NCBI)	phnC	phosphonate/phosphate ABC transporter ATP binding subunit	EG10713
18135	b4107	1	7023	4323321	4323764	-	phnB	hypothetical protein (NCBI)	yjdN	PF06983 family protein YjdN	EG10712
18136	b4108	1	7023	4324422	4324757	-	phnA	hypothetical protein (NCBI)	yjdM	zinc ribbon domain-containing protein YjdM	EG10711
18137	b4109	1	7023	4325158	4327386	+	yjdA	conserved protein with nucleoside triphosphate hydrolase domain (NCBI)	rdcA	regulator of diguanylate cyclase RdcA	EG11210
18138	b4110	1	7023	4327383	4328261	+	yjcZ	orf, hypothetical protein (VIMSS)	rdcB	regulator of diguanylate cyclase RdcB	G7823
18139	b4111	1	7023	4328525	4330027	+	proP	proline/glycine betaine transporter (NCBI)	proP	osmolyte:H<sup>+</sup> symporter ProP	EG11612
12785253	b4703	1	7023	4330139	4330228	+	pmrR	predicted regulator of BasS activity, membrane protein (NCBI)	pmrR	small regulatory membrane protein PmrR	G0-10707
18140	b4112	1	7023	4330204	4331295	-	basS	sensory histidine kinase in two-component regulatory system with BasR (NCBI)	basS	BasS-<i>N</i>-phospho-L-histidine // sensor histidine kinase BasS	EG11614
18141	b4113	1	7023	4331305	4331973	-	basR	DNA-binding response regulator in two-component regulatory system with BasS (NCBI)	basR	DNA-binding transcriptional dual regulator BasR-phosphorylated // DNA-binding transcriptional dual regulator BasR	EG11615
18142	b4114	1	7023	4331970	4333613	-	yjdB	orf, hypothetical protein (VIMSS)	eptA	phosphoethanolamine transferase EptA	EG11613
18143	b4115	1	7023	4333717	4335054	-	adiC	arginine:agmatin (NCBI)	adiC	arginine:agmatine antiporter	EG12462
18144	b4116	1	7023	4335191	4335952	-	adiY	DNA-binding transcriptional activator (NCBI)	adiY	DNA-binding transcriptional activator AdiY	EG11966
18145	b4117	1	7023	4336277	4338544	-	adiA	biodegradative arginine decarboxylase (RefSeq)	adiA	arginine decarboxylase, degradative	EG11501
18146	b4118	1	7023	4338743	4339651	-	melR	DNA-binding transcriptional dual regulator (NCBI)	melR	DNA-binding transcriptional dual regulator MelR	EG11230
18147	b4119	1	7023	4339934	4341289	+	melA	alpha-galactosidase, NAD(P)-binding (NCBI)	melA	&alpha;-galactosidase	EG10577
18148	b4120	1	7023	4341392	4342813	+	melB	melibiose:sodium symporter (NCBI)	melB	melibiose:H<sup>+</sup>/Na<sup>+</sup>/Li<sup>+</sup> symporter	EG10578
18149	b4121	1	7023	4342952	4343581	-	yjdF	conserved inner membrane protein (NCBI)	yjdF	DUF2238 domain-containing inner membrane protein YjdF	G7825
18150	b4122	1	7023	4343703	4345349	-	fumB	anaerobic class I fumarate hydratase (fumarase B) (NCBI)	fumB	fumarase B	EG10357
18151	b4123	1	7023	4345427	4346767	-	dcuB	C4-dicarboxylate antiporter (NCBI)	dcuB	anaerobic C4-dicarboxylate transporter DcuB	EG10006
18152	b4124	1	7023	4347338	4348057	-	dcuR	DNA-binding response regulator in two-component regulatory system with DcuS (NCBI)	dcuR	DcuR // DNA-binding transcriptional activator DcuR	G7826
18153	b4125	1	7023	4348054	4349685	-	dcuS	sensory histidine kinase in two-component regulatory system with DcuR, regulator of anaerobic fumarate respiration (NCBI)	dcuS	DcuS-<i>N</i>-phospho-L-histidine // sensor histidine kinase DcuS	G7827
18154	b4126	1	7023	4349866	4350096	+	yjdI	hypothetical protein (NCBI)	yjdI	PF06902 family protein YjdI	G7828
18155	b4127	1	7023	4350108	4350380	+	yjdJ	predicted acyltransferase with acyl-CoA N-acyltransferase domain (NCBI)	yjdJ	putative <i>N</i>-acetyltransferase YjdJ	G7829
18156	b4128	1	7023	4350607	4350903	+	yjdK	hypothetical protein (NCBI)	ghoS	antitoxin of the GhoTS toxin-antitoxin system	G7830
1937228	b4559	1	7023	4350931	4351104	+	yjdO	hypothetical protein (NCBI)	ghoT	toxin of the GhoTS toxin-antitoxin system	G0-10472
18157	b4129	1	7023	4351223	4352740	-	lysU	lysine tRNA synthetase, inducible (NCBI)	lysU	lysyl-tRNA synthetase	EG10553
18158	b4130	1	7023	4352977	4354434	-	yjdL	predicted transporter (NCBI)	dtpC	dipeptide/tripeptide:H<sup>+</sup> symporter DtpC	EG12469
18159	b4131	1	7023	4354493	4356640	-	cadA	lysine decarboxylase 1 (NCBI)	cadA	lysine decarboxylase 1	EG10131
18160	b4132	1	7023	4356720	4358054	-	cadB	predicted lysine/cadaverine transporter (NCBI)	cadB	lysine:cadaverine antiporter	EG10132
18161	b4133	1	7023	4358419	4359957	-	cadC	DNA-binding transcriptional activator (NCBI)	cadC	DNA-binding transcriptional activator CadC	EG10133
3446240	b4654	7	7023	4360214	4360376	-	yjdQ		yjdQ		G0-16670
1937229	b4134	5	7023	4360574	4360649	-	pheU	tRNA-Phe (NCBI)	pheU	tRNA-Phe(GAA)	EG30064
18162	b4135	1	7023	4360756	4361331	-	yjdC	orf, hypothetical protein (VIMSS)	dicD	DNA-binding transcriptional regulator DicD	EG12176
18163	b4136	1	7023	4361368	4363065	-	dipZ	thiol:disulfide interchange protein precursor (NCBI)	dsbD	thiol-disulfide exchange protein DsbD<sub>oxidized</sub> // thiol-disulfide exchange protein DsbD	EG12178
18164	b4137	1	7023	4363041	4363379	-	cutA	copper binding protein, copper sensitivity (NCBI)	cutA	copper binding protein CutA	EG12177
18165	b4138	1	7023	4363495	4364796	-	dcuA	C4-dicarboxylate antiporter (NCBI)	dcuA	C4-dicarboxylate transporter DcuA	EG11225
18166	b4139	1	7023	4364914	4366350	-	aspA	aspartate ammonia-lyase (aspartase) (VIMSS)	aspA	aspartate ammonia-lyase	EG10095
18168	b4140	1	7023	4366687	4367163	+	b4140	orf, hypothetical protein (VIMSS)	fxsA	protein FxsA	G7832
18169	b4141	1	7023	4367179	4368435	-	yjeH	predicted transporter (NCBI)	yjeH	L-methionine/branched chain amino acid exporter	G7833
18170	b4142	1	7023	4368711	4369004	+	groS	co-chaperonin GroES (NCBI)	groS	cochaperonin GroES	EG10600
18171	b4143	1	7023	4369048	4370694	+	GroEL	chaperonin GroEL (NCBI)	groL	chaperonin GroEL	EG10599
18172	b4144	1	7023	4370832	4371185	+	yjeI	orf, hypothetical protein (VIMSS)	yjeI	DUF4156 domain-containing lipoprotein YjeI	G7834
18173	b4145	1	7023	4371388	4372257	-	yjeJ	hypothetical protein (NCBI)	yjeJ	protein YjeJ	G7835
18174	b4146	1	7023	4372652	4373680	-	yjeK	predicted lysine aminomutase (NCBI)	epmB	lysine 2,3-aminomutase	G7836
18175	b4147	1	7023	4373722	4374288	+	efp	elongation factor P (NCBI)	efp	protein chain elongation factor EF-P, &beta;-lysyl-Lys34 // protein chain elongation factor EF-P	EG12099
1937234	b4410	1	7023	4374340	4374465	+	ecnA	entericidin A membrane lipoprotein, antidote entericidin B (NCBI)	ecnA	entericidin A lipoprotein, antidote to entericidin B	G0-41
1937235	b4411	1	7023	4374576	4374722	+	ecnB	entericidin B membrane lipoprotein (NCBI)	ecnB	bacteriolytic entericidin B lipoprotein	G0-9562
18176	b4148	1	7023	4374898	4375215	+	sugE	suppresses groEL, may be chaperone (VIMSS)	gdx	guanidinium exporter	EG11616
18177	b4149	1	7023	4375212	4375745	-	blc	outer membrane lipoprotein (lipocalin) (NCBI)	blc	outer membrane lipocalin protein	G7837
18178	b4150	1	7023	4375834	4376967	-	ampC	beta-lactamase/D-alanine carboxypeptidase (NCBI)	ampC	&beta;-lactamase	EG10040
18179	b4151	1	7023	4377030	4377389	-	frdD	fumarate reductase subunit D (NCBI)	frdD	fumarate reductase membrane protein FrdD	EG10333
18180	b4152	1	7023	4377400	4377795	-	frdC	fumarate reductase subunit C (NCBI)	frdC	fumarate reductase membrane protein FrdC	EG10332
18181	b4153	1	7023	4377806	4378540	-	frdB	fumarate reductase (anaerobic), Fe-S subunit (NCBI)	frdB	fumarate reductase [Fe-S] protein	EG10331
18182	b4154	1	7023	4378533	4380341	-	frdA	fumarate reductase (NCBI)	frdA	fumarate reductase flavoprotein subunit	EG10330
18183	b4155	1	7023	4380666	4381643	+	yjeA	putative lysyl-tRNA synthetase (VIMSS)	epmA	EF-P-lysine lysyltransferase	EG11211
18184	b4156	1	7023	4381862	4383364	+	yjeM	putative transport (VIMSS)	yjeM	putative transporter YjeM	EG12475
18185	b4157	1	7023	4383416	4383730	+	yjeN	hypothetical protein (NCBI)	yjeN	uncharacterized protein YjeN	G7838
18186	b4158	1	7023	4383727	4384041	+	yjeO	conserved inner membrane protein (NCBI)	yjeO	DUF2645 domain-containing inner membrane protein YjeO	G7839
18187	b4159	1	7023	4384070	4387393	-	yjeP	predicted mechanosensitive channel (NCBI)	mscM	miniconductance mechanosensitive channel MscM	G7840
18188	b4160	1	7023	4387415	4388383	-	psd	phosphatidylserine decarboxylase (NCBI)	psd	phosphatidylserine decarboxylase proenzyme // phosphatidylserine decarboxylase, &beta; chain // phosphatidylserine decarboxylase, &alpha; chain	EG10775
18189	b4161	1	7023	4388480	4389532	-	yjeQ	orf, hypothetical protein (VIMSS)	rsgA	ribosome small subunit-dependent GTPase A	G7841
18190	b4162	1	7023	4389627	4390172	+	yjeR	orf, hypothetical protein (VIMSS)	orn	oligoribonuclease	G7842
1937241	b4163	5	7023	4390383	4390458	+	glyV	tRNA-Gly (NCBI)	glyV	tRNA-Gly(GCC)	EG30038
1937242	b4164	5	7023	4390495	4390570	+	glyX	tRNA-Gly (NCBI)	glyX	tRNA-Gly(GCC)	EG30040
1937243	b4165	5	7023	4390606	4390681	+	glyY	tRNA-Gly (NCBI)	glyY	tRNA-Gly(GCC)	EG30041
7497372	b4670	1	7023	4390915	4390968	+	yjeV	expressed protein (RefSeq)	yjeV	uncharacterized protein YjeV	G0-10642
18191	b4166	1	7023	4390951	4392090	-	yjeS	predicted Fe-S electron transport protein (NCBI)	queG	epoxyqueuosine reductase	G7843
18192	b4167	1	7023	4392089	4393636	+	yjeF	predicted carbohydrate kinase (NCBI)	nnr	NAD(P)HX epimerase / NAD(P)HX dehydratase	EG11758
18193	b4168	1	7023	4393608	4394069	+	yjeE	ATPase with strong ADP affinity (NCBI)	tsaE	N<sup>6</sup>-L-threonylcarbamoyladenine synthase, TsaE subunit	EG11757
18194	b4169	1	7023	4394088	4395425	+	amiB	N-acetylmuramoyl-l-alanine amidase II (NCBI)	amiB	<i>N</i>-acetylmuramoyl-L-alanine amidase B	EG11363
18195	b4170	1	7023	4395435	4397282	+	mutL	DNA mismatch repair protein (NCBI)	mutL	DNA mismatch repair protein MutL	EG11281
18196	b4171	1	7023	4397275	4398225	+	miaA	tRNA delta(2)-isopentenylpyrophosphate transferase (NCBI)	miaA	tRNA dimethylallyltransferase	EG10595
18197	b4172	1	7023	4398311	4398619	+	hfq	RNA-binding protein Hfq (NCBI)	hfq	RNA-binding protein Hfq	EG10438
18198	b4173	1	7023	4398695	4399975	+	hflX	predicted GTPase (NCBI)	hflX	ribosome rescue factor HflX	EG10437
18199	b4174	1	7023	4400061	4401320	+	hflK	modulator for HflB protease specific for phage lambda cII repressor (NCBI)	hflK	regulator of FtsH protease	EG10436
18200	b4175	1	7023	4401323	4402327	+	hflC	modulator for HflB protease specific for phage lambda cII repressor (NCBI)	hflC	regulator of FtsH protease	EG10435
18201	b4176	1	7023	4402409	4402606	+	yjeT	conserved inner membrane protein (NCBI)	yjeT	DUF2065 domain-containing protein YjeT	G7844
18202	b4177	1	7023	4402710	4404008	+	purA	adenylosuccinate synthetase (NCBI)	purA	adenylosuccinate synthetase	EG10790
18203	b4178	1	7023	4404213	4404638	+	yjeB	predicted DNA-binding transcriptional regulator (NCBI)	nsrR	DNA-binding transcriptional regulator NsrR	EG11212
18204	b4179	1	7023	4404677	4407118	+	vacB	putative enzyme (VIMSS)	rnr	RNase R	EG11259
18205	b4180	1	7023	4407298	4408029	+	rlmB	23S rRNA (Gm2251)-methyltransferase (NCBI)	rlmB	23S rRNA 2'-<i>O</i>-ribose G2251 methyltransferase	G7845
18206	b4181	1	7023	4408156	4408557	+	yjfI	hypothetical protein (NCBI)	yjfI	DUF2170 domain-containing protein YjfI	G7846
18207	b4182	1	7023	4408576	4409274	+	yjfJ	predicted transcriptional regulator effector protein (NCBI)	yjfJ	PspA family protein YjfJ	G7847
18208	b4183	1	7023	4409325	4409984	+	yjfK	hypothetical protein (NCBI)	yjfK	DUF2491 domain-containing protein YjfK	G7848
18209	b4184	1	7023	4410002	4410400	+	yjfL	conserved inner membrane protein (NCBI)	yjfL	DUF350 domain-containing inner membrane protein YjfL	G7849
18210	b4185	1	7023	4410410	4411048	+	yjfM	hypothetical protein (NCBI)	yjfM	DUF1190 domain-containing protein YjfM	G7850
18211	b4186	1	7023	4411051	4412214	+	yjfC	predicted synthetase/amidase (NCBI)	yjfC	peptide&mdash;spermidine ligase YjfC	EG11812
18212	b4187	1	7023	4412298	4413923	+	aidB	putative acyl coenzyme A dehydrogenase (VIMSS)	aidB	isovaleryl-CoA dehydrogenase and DNA-binding transcriptional repressor	EG11811
18213	b4188	1	7023	4414040	4414315	-	yjfN	orf, hypothetical protein (VIMSS)	yjfN	protease activator YjfN	G7851
18214	b4189	1	7023	4414464	4414793	-	yjfO	orf, hypothetical protein (VIMSS)	bsmA	DUF1471 domain-containing putative lipoprotein BsmA	G7852
18215	b4190	1	7023	4414975	4415724	+	yjfP	predicted hydrolase (NCBI)	yjfP	carboxylesterase	G7853
18216	b4191	1	7023	4415721	4416476	-	ulaR	DNA-binding transcriptional dual regulator (NCBI)	ulaR	DNA-binding transcriptional repressor UlaR	G7854
18217	b4192	1	7023	4416584	4417648	-	yjfR	orf, hypothetical protein (VIMSS)	ulaG	L-ascorbate-6-phosphate lactonase	G7855
18218	b4193	1	7023	4418003	4419400	+	sgaT	orf, hypothetical protein (VIMSS)	ulaA	L-ascorbate specific PTS enzyme IIC component	G7856
18219	b4194	1	7023	4419416	4419721	+	ulaB	L-ascorbate-specific enzyme IIB component of PTS (NCBI)	ulaB	L-ascorbate specific PTS enzyme IIB component	EG12494
18220	b4195	1	7023	4419731	4420195	+	ulaC	L-ascorbate-specific enzyme IIA component of PTS (NCBI)	ulaC	L-ascorbate specific PTS enzyme IIA component	EG12495
18221	b4196	1	7023	4420209	4420859	+	ulaD	3-keto-L-gulonate 6-phosphate decarboxylase (NCBI)	ulaD	3-keto-L-gulonate-6-phosphate decarboxylase UlaD	G7858
18222	b4197	1	7023	4420869	4421723	+	ulaE	L-xylulose 5-phosphate 3-epimerase (NCBI)	ulaE	L-ribulose-5-phosphate 3-epimerase UlaE	G7859
18223	b4198	1	7023	4421723	4422409	+	ulaF	L-ribulose 5-phosphate 4-epimerase (NCBI)	ulaF	L-ribulose-5-phosphate 4-epimerase UlaF	G7860
18224	b4199	1	7023	4422539	4422814	-	yjfY	hypothetical protein (NCBI)	yjfY	DUF1471 domain-containing protein YjfY	G7861
18225	b4200	1	7023	4423141	4423536	+	rpsF	30S ribosomal protein S6 (NCBI)	rpsF	30S ribosomal subunit protein S6	EG10905
18226	b4201	1	7023	4423543	4423857	+	priB	primosomal replication protein N (NCBI)	priB	primosomal replication protein N	EG10764
18227	b4202	1	7023	4423862	4424089	+	rpsR	30S ribosomal protein S18 (NCBI)	rpsR	30S ribosomal subunit protein S18	EG10917
18228	b4203	1	7023	4424131	4424580	+	rplI	50S ribosomal protein L9 (NCBI)	rplI	50S ribosomal subunit protein L9	EG10870
18229	b4204	1	7023	4424651	4425445	-	yjfZ	hypothetical protein (NCBI)	yjfZ	DUF2686 domain-containing protein YjfZ	G7862
18230	b4205	7	7023	4425717	4426118	+	ytfA	predicted transcriptional regulator (RefSeq)	ytfA	putative transcriptional regulator YtfA	G7863
18231	b4206	1	7023	4426102	4426740	-	ytfB	orf, hypothetical protein (VIMSS)	ytfB	cell division protein YtfB	G7864
18232	b4207	1	7023	4426958	4427578	+	fklB	FKBP-type 22KD peptidyl-prolyl cis-trans isomerase (rotamase) (VIMSS)	fklB	peptidyl-prolyl <i>cis-trans</i> isomerase FklB	G7865
18233	b4208	1	7023	4427887	4429299	+	cycA	D-alanine/D-serine/glycine transporter (NCBI)	cycA	D-serine/alanine/glycine:H<sup>+</sup>symporter	EG12504
18234	b4209	1	7023	4429344	4430006	-	ytfE	predicted regulator of cell morphogenesis and cell wall metabolism (NCBI)	ytfE	[Fe-S] cluster repair protein YtfE	G7866
18235	b4210	1	7023	4430114	4431079	-	ytfF	predicted inner membrane protein (RefSeq)	ytfF	inner membrane protein YtfF	G7867
18236	b4211	1	7023	4431187	4432047	-	ytfG	NAD(P)H:quinone oxidoreductase (NCBI)	qorB	NAD(P)H:quinone oxidoreductase	G7868
18237	b4212	1	7023	4432136	4432516	+	ytfH	orf, hypothetical protein (VIMSS)	ytfH	putative transcriptional regulator YtfH	G7869
18238	b4213	1	7023	4432645	4434588	-	cpdB	bifunctional 2',3'-cyclic nucleotide 2'-phosphodiesterase/3'-nucleotidase periplasmic precursor protein (NCBI)	cpdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	EG10160
18239	b4214	1	7023	4434778	4435518	+	cysQ	PAPS (adenosine 3'-phosphate 5'-phosphosulfate) 3'(2'),5'-bisphosphate nucleotidase (NCBI)	cysQ	3'(2'),5'-bisphosphate nucleotidase	EG10043
1937253	b4215	1	7023	4435730	4436668	+	ytfI	hypothetical protein (NCBI)	ytfI	protein YtfI	G7870
18241	b4216	1	7023	4436731	4437285	-	ytfJ	predicted transcriptional regulator (NCBI)	ytfJ	PF09695 family protein YtfJ	G7871
18242	b4217	1	7023	4437610	4437816	+	ytfK	orf, hypothetical protein (VIMSS)	ytfK	stringent response modulator YtfK	G7872
18243	b4218	1	7023	4437895	4439238	-	ytfL	predicted inner membrane protein (NCBI)	paeA	putative cadaverine/putrescine exporter	G7873
18244	b4219	1	7023	4439561	4440199	-	msrA	methionine sulfoxide reductase A (NCBI)	msrA	methionine sulfoxide reductase A	EG11433
18245	b4220	1	7023	4440405	4442138	+	ytfM	predicted outer membrane protein and surface antigen (NCBI)	tamA	translocation and assembly module subunit TamA	G7874
18246	b4221	1	7023	4442135	4445914	+	ytfN	hypothetical protein (NCBI)	tamB	translocation and assembly module subunit TamB	G7875
18247	b4222	1	7023	4445917	4446258	+	ytfP	hypothetical protein (NCBI)	ytfP	&gamma;-glutamylamine cyclotransferase family protein YtfP	G7876
18249	b4224	1	7023	4446470	4446721	+	chpS	suppressor of inhibitory function of ChpB, PemI-like, autoregulated (VIMSS)	chpS	ChpS antitoxin of the ChpB-ChpS toxin-antitoxin system	EG11250
18250	b4225	1	7023	4446715	4447065	+	chpB	toxin of the ChpB-ChpS toxin-antitoxin system (NCBI)	chpB	endoribonuclease toxin ChpB	EG12096
18251	b4226	1	7023	4447145	4447675	-	ppa	inorganic pyrophosphatase (NCBI)	ppa	inorganic pyrophosphatase	EG10755
18252	b4227	1	7023	4447985	4448941	+	ytfQ	predicted sugar transporter subunit: periplasmic-binding component of ABC superfamily (NCBI)	ytfQ	galactofuranose ABC transporter periplasmic binding protein	EG12517
1937256	b4485	1	7023	4449081	4450583	+	ytfR	predicted sugar transporter subunit: ATP-binding component of ABC superfamily (NCBI)	ytfR	galactofuranose ABC transporter putative ATP binding subunit	EG12518
18255	b4230	1	7023	4450594	4451619	+	ytfT	predicted sugar transporter subunit: membrane component of ABC superfamily (RefSeq)	ytfT	galactofuranose ABC transporter putative membrane subunit YtfT	EG12520
18256	b4231	1	7023	4451606	4452601	+	yjfF	putative transport system permease protein (VIMSS)	yjfF	galactofuranose ABC transporter putative membrane subunit YjtF	EG12439
18257	b4232	1	7023	4452634	4453632	-	fbp	fructose-1,6-bisphosphatase (NCBI)	fbp	fructose-1,6-bisphosphatase 1	EG10283
18258	b4233	1	7023	4453808	4455181	+	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase (NCBI)	mpl	UDP-<i>N</i>-acetylmuramate&mdash;L-alanyl-&gamma;-D-glutamyl-<i>meso</i>-2,6-diaminoheptanedioate ligase	EG12440
