locusId	sysName	type	scaffoldId	begin	end	strand	name	desc
1936999	b4474	1	7023	3500362	3501192	+	frlC	predicted isomerase (NCBI)
17437	b3374	1	7023	3501189	3501974	+	frlD	fructoselysine 6-kinase (NCBI)
17438	b3375	1	7023	3502074	3502805	+	yhfR	putative transcriptional regulator (VIMSS)
17439	b3376	1	7023	3502957	3504042	-	yhfS	hypothetical protein (NCBI)
17440	b3377	1	7023	3504054	3505358	-	yhfT	predicted inner membrane protein (NCBI)
17441	b3378	1	7023	3505370	3505723	-	yhfU	orf, hypothetical protein (VIMSS)
17442	b3379	1	7023	3505734	3506612	-	php	predicted hydrolase (NCBI)
17443	b3380	1	7023	3506609	3507835	-	yhfW	predicted mutase (NCBI)
17444	b3381	1	7023	3507835	3508998	-	yhfX	predicted amino acid racemase (NCBI)
17445	b3382	1	7023	3509082	3509444	-	yhfY	orf, hypothetical protein (VIMSS)
1937003	b3383	1	7023	3509461	3510366	-	yhfZ	hypothetical protein (NCBI)
17447	b3384	1	7023	3510656	3511660	-	trpS	tryptophanyl-tRNA synthetase (NCBI)
17448	b3385	1	7023	3511653	3512411	-	gph	phosphoglycolate phosphatase (NCBI)
17449	b3386	1	7023	3512404	3513081	-	rpe	ribulose-phosphate 3-epimerase (NCBI)
17450	b3387	1	7023	3513099	3513935	-	dam	DNA adenine methylase (NCBI)
17451	b3388	1	7023	3514042	3515328	-	damX	hypothetical protein (NCBI)
17452	b3389	1	7023	3515420	3516508	-	aroB	3-dehydroquinate synthase (NCBI)
1937004	b3390	1	7023	3516565	3517086	-	aroK	shikimate kinase I (NCBI)
17454	b3391	1	7023	3517487	3518725	-	hofQ	predicted fimbrial transporter (NCBI)
17455	b3392	1	7023	3518637	3519041	-	yrfA	orf, hypothetical protein (VIMSS)
17456	b3393	1	7023	3519031	3519471	-	yrfB	hypothetical protein (NCBI)
17457	b3394	1	7023	3519455	3519994	-	yrfC	predicted fimbrial assembly protein (NCBI)
17458	b3395	1	7023	3519994	3520773	-	yrfD	orf, hypothetical protein (VIMSS)
17459	b3396	1	7023	3520893	3523445	+	mrcA	peptidoglycan synthetase; penicillin-binding protein 1A (VIMSS)
17460	b3397	1	7023	3523611	3524171	-	nudE	ADP-ribose diphosphatase (NCBI)
17461	b3398	1	7023	3524491	3526626	+	yrfF	predicted inner membrane protein (NCBI)
17462	b3399	1	7023	3526691	3527359	+	yrfG	putative phosphatase (VIMSS)
17463	b3400	1	7023	3527370	3527771	+	hslR	ribosome-associated heat shock protein Hsp15 (NCBI)
17464	b3401	1	7023	3527796	3528674	+	yrfI	orf, hypothetical protein (VIMSS)
17465	b3402	1	7023	3528737	3530461	-	yhgE	predicted inner membrane protein (NCBI)
17466	b3403	1	7023	3530840	3532462	+	pck	phosphoenolpyruvate carboxykinase (NCBI)
17467	b3404	1	7023	3532538	3533890	-	envZ	osmolarity sensor protein (NCBI)
17468	b3405	1	7023	3533887	3534606	-	ompR	osmolarity response regulator (NCBI)
1937010	b3406	1	7023	3534834	3535310	+	greB	transcription elongation factor GreB (NCBI)
17470	b3407	1	7023	3535407	3537728	+	yhgF	orf, hypothetical protein (VIMSS)
17471	b3408	1	7023	3538185	3538412	+	feoA	ferrous iron transport protein A (NCBI)
17472	b3409	1	7023	3538429	3540750	+	feoB	ferrous iron transport protein B (NCBI)
17473	b3410	1	7023	3540750	3540986	+	yhgG	predicted DNA-binding transcriptional regulator (NCBI)
17474	b3411	1	7023	3541189	3542067	+	yhgA	predicted transposase (NCBI)
17475	b3412	1	7023	3542096	3542866	-	bioH	carboxylesterase of pimeloyl-CoA synthesis (NCBI)
17476	b3413	1	7023	3542904	3543587	+	yhgH	orf, hypothetical protein (VIMSS)
17477	b3414	1	7023	3543646	3544221	+	gntY	predicted gluconate transport associated protein (NCBI)
1937013	b3415	1	7023	3544581	3545897	+	gntT	gluconate transporter, high-affinity GNT I system (NCBI)
17479	b3416	1	7023	3546008	3548092	-	malQ	4-alpha-glucanotransferase (amylomaltase) (NCBI)
1937014	b3417	1	7023	3548102	3550495	-	malP	maltodextrin phosphorylase (NCBI)
17481	b3418	1	7023	3551107	3553812	+	malT	transcriptional regulator MalT (NCBI)
1937015	b4475	1	7023	3553855	3554871	-	rtcA	RNA 3'-terminal-phosphate cyclase (NCBI)
17483	b3421	1	7023	3554875	3556101	-	rtcB	hypothetical protein (NCBI)
17484	b3422	1	7023	3556290	3557888	+	rtcR	sigma 54-dependent transcriptional regulator of rtcBA expression (NCBI)
17485	b3423	1	7023	3557870	3558628	-	glpR	DNA-binding transcriptional repressor (NCBI)
1937016	b3424	1	7023	3558645	3559475	-	glpG	predicted intramembrane serine protease (NCBI)
17487	b3425	1	7023	3559520	3559846	-	glpE	thiosulfate sulfurtransferase (NCBI)
17488	b3426	1	7023	3560036	3561541	+	glpD	sn-glycerol-3-phosphate dehydrogenase, aerobic, FAD/NAD(P)-binding (NCBI)
17489	b3427	7	7023	3561810	3562028	-	yzgL	orf, hypothetical protein (VIMSS)
17490	b3428	1	7023	3562157	3564604	-	glgP	glycogen phosphorylase (NCBI)
17491	b3429	1	7023	3564623	3566056	-	glgA	glycogen synthase (NCBI)
17492	b3430	1	7023	3566056	3567351	-	glgC	glucose-1-phosphate adenylyltransferase (NCBI)
17493	b3431	1	7023	3567369	3569342	-	glgX	glycogen debranching enzyme (NCBI)
17494	b3432	1	7023	3569339	3571525	-	glgB	glycogen branching enzyme (NCBI)
17495	b3433	1	7023	3571798	3572901	-	asd	aspartate-semialdehyde dehydrogenase (NCBI)
17496	b3434	1	7023	3573094	3573687	+	yhgN	predicted antibiotic transporter (NCBI)
1937018	b4476	1	7023	3573744	3575084	-	gntU	gluconate transporter, low affinity GNT 1 system (NCBI)
17498	b3437	1	7023	3575088	3575615	-	gntK	gluconokinase 2, thermoresistant (VIMSS)
1937020	b3438	1	7023	3575754	3576749	-	gntR	DNA-binding transcriptional repressor (NCBI)
17500	b3439	1	7023	3576973	3577668	-	yhhW	hypothetical protein (NCBI)
17501	b3440	1	7023	3577791	3578828	-	yhhX	predicted oxidoreductase with NAD(P)-binding Rossmann-fold domain (NCBI)
1937021	b4451	6	7023	3578950	3579039	-	ryhB	Regulatory sRNA mediating positive Fur regulon response; requires Hfq for function; global iron regulator; degraded by RNase E when bound to target (RefSeq)
17502	b3441	1	7023	3579161	3579649	+	yhhY	predicted acetyltransferase (NCBI)
17503	b3442	1	7023	3579886	3581064	+	yhhZ	hypothetical protein (NCBI)
17504	b3443	7	7023	3581061	3581441	+	yrhA	orf, hypothetical protein (VIMSS)
17505	b3444	1	7023	3581506	3581781	+	insA-6	IS1 repressor protein InsA (NCBI)
17506	b3445	1	7023	3581700	3582203	+	insB-6	IS1 transposase InsAB' (NCBI)
3446212	b4612	1	7023	3582427	3582582	+	yrhD	hypothetical protein (RefSeq)
17507	b3446	1	7023	3582782	3583066	+	yrhB	hypothetical protein (NCBI)
17508	b3447	1	7023	3583104	3584846	-	ggt	gamma-glutamyltranspeptidase periplasmic precursor (NCBI)
17509	b3448	1	7023	3584966	3585406	+	yhhA	hypothetical protein (NCBI)
17510	b3449	1	7023	3585393	3586136	-	ugpQ	cytoplasmic glycerophosphodiester phosphodiesterase (NCBI)
17511	b3450	1	7023	3586133	3587203	-	ugpC	ATP-binding component of sn-glycerol 3-phosphate transport system (VIMSS)
17512	b3451	1	7023	3587205	3588050	-	ugpE	glycerol-3-phosphate transporter subunit (NCBI)
17513	b3452	1	7023	3588047	3588934	-	ugpA	glycerol-3-phosphate transporter subunit (NCBI)
17514	b3453	1	7023	3589032	3590348	-	ugpB	glycerol-3-phosphate transporter subunit (NCBI)
17515	b3454	1	7023	3590747	3591460	-	livF	ATP-binding component of leucine transport (VIMSS)
17516	b3455	1	7023	3591462	3592229	-	livG	leucine/isoleucine/valine transporter subunit (NCBI)
17517	b3456	1	7023	3592226	3593503	-	livM	leucine/isoleucine/valine transporter subunit (NCBI)
17518	b3457	1	7023	3593500	3594426	-	livH	leucine/isoleucine/valine transporter subunit (NCBI)
17519	b3458	1	7023	3594474	3595583	-	livK	leucine transporter subunit (NCBI)
17520	b3459	1	7023	3596007	3596390	+	yhhK	hypothetical protein (NCBI)
1937025	b3460	1	7023	3596578	3597681	-	livJ	leucine/isoleucine/valine transporter subunit (NCBI)
17522	b3461	1	7023	3597952	3598806	-	rpoH	RNA polymerase sigma factor (NCBI)
17523	b3462	1	7023	3599051	3600109	-	ftsX	predicted transporter subunit: membrane component of ABC superfamily (NCBI)
17524	b3463	1	7023	3600102	3600770	-	ftsE	predicted transporter subunit: ATP-binding component of ABC superfamily (NCBI)
17525	b3464	1	7023	3600773	3602266	-	ftsY	fused Signal Recognition Particle (SRP) receptor: membrane binding protein/conserved protein (NCBI)
17526	b3465	1	7023	3602416	3603012	+	yhhF	predicted methyltransferase (NCBI)
17527	b3466	1	7023	3603002	3603271	+	yhhL	conserved inner membrane protein (NCBI)
17528	b3467	1	7023	3603274	3603633	-	yhhM	hypothetical protein (NCBI)
17529	b3468	1	7023	3603774	3604400	+	yhhN	conserved inner membrane protein (NCBI)
17530	b3469	1	7023	3604474	3606672	+	zntA	zinc, cobalt and lead efflux system (NCBI)
17531	b3470	1	7023	3606774	3607019	-	yhhP	cell developmental protein SirA (NCBI)
17532	b3471	1	7023	3607240	3607905	+	yhhQ	conserved inner membrane protein (NCBI)
17533	b3472	1	7023	3607978	3608535	+	b3472	orf, hypothetical protein (VIMSS)
17534	b3473	1	7023	3608539	3609756	-	yhhS	putative transport (VIMSS)
17535	b3474	1	7023	3609888	3610937	+	yhhT	orf, hypothetical protein (VIMSS)
17536	b3475	1	7023	3610992	3611579	+	acpT	holo-(acyl carrier protein) synthase 2 (NCBI)
17537	b3476	1	7023	3611690	3613264	+	nikA	nickel transporter subunit (NCBI)
17538	b3477	1	7023	3613264	3614208	+	nikB	nickel transporter subunit (NCBI)
17539	b3478	1	7023	3614205	3615038	+	nikC	nickel transporter subunit (NCBI)
17540	b3479	1	7023	3615038	3615802	+	nikD	nickel transporter subunit (NCBI)
17541	b3480	1	7023	3615799	3616605	+	nikE	nickel transporter subunit (NCBI)
17542	b3481	1	7023	3616611	3617012	+	nikR	nickel responsive regulator (NCBI)
1937029	b3482	1	7023	3617215	3621450	+	rhsB	rhsB element core protein RshB (NCBI)
17544	b3483	1	7023	3621422	3621805	+	yhhH	orf, hypothetical protein (VIMSS)
1937031	b4552	7	7023	3621910	3622260	+	yrhC	
17545	b3484	1	7023	3622401	3623537	+	yhhI	predicted transposase (NCBI)
17546	b3485	1	7023	3623702	3624826	-	yhhJ	predicted transporter subunit: membrane component of ABC superfamily (RefSeq)
1937033	b3486	1	7023	3624826	3627561	-	rbbA	fused ribosome-associated ATPase: ATP-binding protein/ATP-binding protein/predicted membrane protein (NCBI)
17548	b3487	1	7023	3627558	3628625	-	yhiI	predicted HlyD family secretion protein (NCBI)
17549	b3488	1	7023	3628991	3630613	-	yhiJ	hypothetical protein (NCBI)
3446214	b4660	7	7023	3630875	3632481	-	yhiL	
17552	b3491	1	7023	3632864	3633916	+	yhiM	conserved inner membrane protein (RefSeq)
17553	b3492	1	7023	3634231	3635433	-	yhiN	predicted oxidoreductase with FAD/NAD(P)-binding domain (NCBI)
17554	b3493	1	7023	3635665	3637164	+	pitA	phosphate transporter, low-affinity (NCBI)
17555	b3494	1	7023	3637408	3637743	-	yhiO	universal stress protein UspB (NCBI)
17556	b3495	1	7023	3638134	3638568	+	uspA	universal stress global response regulator (NCBI)
17557	b3496	1	7023	3638885	3640354	+	yhiP	predicted transporter (NCBI)
17558	b3497	1	7023	3640403	3641155	-	yhiQ	predicted SAM-dependent methyltransferase (NCBI)
17559	b3498	1	7023	3641163	3643205	-	prlC	oligopeptidase A (NCBI)
17560	b3499	1	7023	3643408	3644250	+	yhiR	predicted DNA (exogenous) processing protein (NCBI)
17561	b3500	1	7023	3644322	3645674	+	gor	glutathione reductase (NCBI)
3446215	b4613	1	7023	3645728	3645856	-	dinQ	Damage inducible, function unknown (RefSeq)
17562	b3501	1	7023	3646551	3646904	+	arsR	DNA-binding transcriptional repressor (NCBI)
17563	b3502	1	7023	3646958	3648247	+	arsB	arsenical pump membrane protein (VIMSS)
17564	b3503	1	7023	3648260	3648685	+	arsC	arsenate reductase (NCBI)
17565	b3504	7	7023	3649314	3650054	+	yhiS	hypothetical protein (RefSeq)
17566	b3505	1	7023	3650205	3651221	-	insH-11	IS5 transposase and trans-activator (NCBI)
17567	b3506	1	7023	3651984	3652550	+	slp	outer membrane protein induced after carbon starvation (VIMSS)
17568	b3507	1	7023	3652706	3653236	+	dctR	protein involved in metabolism of C4-dicarboxylates (Katherine Huang)
17569	b3508	1	7023	3653278	3653925	-	yhiD	predicted Mg(2+) transport ATPase inner membrane protein (NCBI)
17570	b3509	1	7023	3653989	3654315	-	hdeB	orf, hypothetical protein (VIMSS)
17571	b3510	1	7023	3654431	3654763	-	hdeA	acid-resistance protein, possible chaperone  , subunit of HdeA dimer, inactive form of acid-resistance protein (Katherine Huang)
17572	b3511	1	7023	3655018	3655590	+	hdeD	acid-resistance membrane protein (NCBI)
12785252	b4704	6	7023	3656009	3656077	-	arrS	Antisense sRNA ArrS, function unknown (NCBI)
17573	b3512	1	7023	3656389	3656916	+	GadE	acid-responsive regulator of gadA and gadBC (Katherine Huang)
17574	b3513	1	7023	3657255	3658412	+	mdtE	multidrug resistance efflux transporter (NCBI)
17575	b3514	1	7023	3658437	3661550	+	mdtF	multidrug transporter, RpoS-dependent (NCBI)
17576	b3515	1	7023	3661913	3662641	-	gadW	DNA-binding transcriptional activator (NCBI)
1937039	b4452	6	7023	3662887	3662991	+	gadY	unknown RNA (NCBI)
17577	b3516	1	7023	3663009	3663833	-	gadX	DNA-binding transcriptional dual regulator (NCBI)
17578	b3517	1	7023	3664203	3665603	-	gadA	glutamate decarboxylase A, PLP-dependent (NCBI)
17579	b3518	1	7023	3665814	3667211	-	yhjA	predicted cytochrome C peroxidase (NCBI)
17580	b3519	1	7023	3667615	3669264	+	treF	cytoplasmic trehalase (NCBI)
17581	b3520	1	7023	3669315	3669917	-	yhjB	predicted DNA-binding response regulator in two-component regulatory system (NCBI)
17582	b3521	1	7023	3670437	3671336	+	yhjC	predicted DNA-binding transcriptional regulator (RefSeq)
17583	b3522	1	7023	3671385	3672398	+	yhjD	conserved inner membrane protein (NCBI)
17584	b3523	1	7023	3672809	3674131	+	yhjE	predicted transporter (NCBI)
17585	b3524	1	7023	3674313	3676373	-	yhjG	predicted outer membrane biogenesis protein (RefSeq)
17586	b3525	1	7023	3676443	3677210	-	yhjH	orf, hypothetical protein (VIMSS)
17587	b3526	1	7023	3677442	3678371	+	kdgK	ketodeoxygluconokinase (VIMSS)
17588	b3527	1	7023	3678467	3679963	-	yhjJ	predicted zinc-dependent peptidase (NCBI)
17589	b3528	1	7023	3680184	3681470	-	dctA	C4-dicarboxylate transport protein (NCBI)
17590	b3529	1	7023	3681653	3683641	-	yhjK	predicted diguanylate cyclase (RefSeq)
1937043	b3530	1	7023	3683723	3687196	-	bcsC	cellulose synthase subunit (RefSeq)
17592	b3531	1	7023	3687178	3688284	-	bcsZ	endo-1,4-D-glucanase (NCBI)
17593	b3532	1	7023	3688291	3690630	-	bcsB	regulator of cellulose synthase, cyclic di-GMP binding (NCBI)
17594	b3533	1	7023	3690641	3693259	-	yhjO	putative cellulose synthase (VIMSS)
17595	b3534	7	7023	3693256	3694008	-	yhjQ	cell division protein (chromosome partitioning ATPase) (pseudogene) (RefSeq)
17596	b3535	1	7023	3694020	3694208	-	yhjR	hypothetical protein (NCBI)
17597	b3536	1	7023	3694481	3696052	+	bcsE	hypothetical protein (NCBI)
17598	b3537	1	7023	3696049	3696240	+	yhjT	orf, hypothetical protein (VIMSS)
17599	b3538	1	7023	3696237	3697916	+	bcsG	predicted inner membrane protein (NCBI)
1937046	b4453	1	7023	3698003	3698110	-	ldrD	toxic polypeptide, small (NCBI)
1937047	b4454	6	7023	3698159	3698224	+	rdlD	sRNA antisense regulator affects LdrD translation; proposed addiction module in LDR-D repeat, with toxic peptide LdrD (RefSeq)
17600	b3539	1	7023	3698586	3699857	+	yhjV	predicted transporter (NCBI)
17601	b3540	1	7023	3699887	3700891	-	dppF	dipeptide transporter (NCBI)
17602	b3541	1	7023	3700888	3701871	-	dppD	dipeptide transporter (NCBI)
17603	b3542	1	7023	3701882	3702784	-	dppC	dipeptide transporter (NCBI)
17604	b3543	1	7023	3702794	3703813	-	dppB	dipeptide transporter (NCBI)
17605	b3544	1	7023	3704121	3705728	-	dppA	dipeptide transporter (NCBI)
1937048	b3545	5	7023	3706639	3706715	-	proK	tRNA-Pro (NCBI)
17606	b3546	1	7023	3706807	3708498	-	yhjW	orf, hypothetical protein (VIMSS)
17607	b3547	1	7023	3708822	3710030	-	yhjX	predicted transporter (NCBI)
17608	b3548	1	7023	3710259	3710957	-	yhjY	putative lipase (VIMSS)
17609	b3549	1	7023	3711115	3711678	+	tag	3-methyl-adenine DNA glycosylase I, constitutive (NCBI)
17610	b3550	1	7023	3711675	3712115	+	yiaC	predicted acyltransferase with acyl-CoA N-acyltransferase domain (NCBI)
17611	b3551	1	7023	3712084	3714417	-	bisC	biotin sulfoxide reductase (RefSeq)
1937052	b3552	1	7023	3714570	3715229	+	yiaD	predicted outer membrane lipoprotien (NCBI)
17613	b3553	1	7023	3715333	3716307	+	yiaE	putative dehydrogenase (VIMSS)
17614	b3554	1	7023	3716357	3717067	-	yiaF	orf, hypothetical protein (VIMSS)
17615	b3555	1	7023	3717501	3717791	+	yiaG	predicted transcriptional regulator (NCBI)
17616	b3556	1	7023	3718072	3718284	+	cspA	major cold shock protein (NCBI)
1937055	b4455	1	7023	3718471	3718623	-	hokA	toxic polypeptide, small (NCBI)
3446217	b4647	7	7023	3718471	3718655	-	mokA	
17618	b3557	1	7023	3718703	3719224	+	insJ	IS150 protein InsA (NCBI)
17619	b3558	1	7023	3719221	3720072	+	insK	IS150 conserved protein InsB (NCBI)
3446219	b4614	8	7023	3720099	3720128	+	sokA	
17620	b3559	1	7023	3720351	3722420	-	glyS	glycyl-tRNA synthetase subunit beta (NCBI)
17621	b3560	1	7023	3722430	3723341	-	glyQ	glycyl-tRNA synthetase subunit alpha (NCBI)
1937056	b4553	1	7023	3723436	3723735	-	ysaB	hypothetical protein (NCBI)
17622	b3561	1	7023	3723910	3724905	+	yiaH	conserved inner membrane protein (NCBI)
17623	b3562	1	7023	3724947	3725384	-	yiaA	orf, hypothetical protein (VIMSS)
17624	b3563	1	7023	3725430	3725771	-	yiaB	orf, hypothetical protein (VIMSS)
17625	b3564	1	7023	3725940	3727394	-	xylB	xylulokinase (NCBI)
17626	b3565	1	7023	3727466	3728788	-	xylA	xylose isomerase (NCBI)
17627	b3566	1	7023	3729154	3730146	+	xylF	D-xylose transporter subunit (NCBI)
17628	b3567	1	7023	3730224	3731765	+	xylG	fused D-xylose transporter subunits of ABC superfamily: ATP-binding components (NCBI)
17629	b3568	1	7023	3731743	3732924	+	xylH	D-xylose transporter subunit (NCBI)
17630	b3569	1	7023	3733002	3734180	+	xylR	DNA-binding transcriptional activator, xylose-binding (NCBI)
1937059	b3570	1	7023	3734376	3735200	-	bax	hypothetical protein (NCBI)
17632	b3571	1	7023	3735520	3737550	+	malS	periplasmic alpha-amylase precursor (NCBI)
1937060	b3572	1	7023	3737728	3738981	+	avtA	valine--pyruvate transaminase (NCBI)
17634	b3573	1	7023	3739132	3739605	-	yiaI	predicted hydrogenase, 4Fe-4S ferredoxin-type component (NCBI)
17635	b3574	1	7023	3739707	3740555	-	yiaJ	predicted DNA-binding transcriptional repressor (NCBI)
17636	b3575	1	7023	3740756	3741754	+	yiaK	2,3-diketo-L-gulonate dehydrogenase, NADH-dependent (NCBI)
17637	b3576	1	7023	3741766	3742233	+	yiaL	hypothetical protein (NCBI)
17638	b3577	1	7023	3742351	3742824	+	yiaM	predicted transporter (NCBI)
1937061	b3578	1	7023	3742827	3744104	+	yiaN	predicted transporter (NCBI)
17640	b3579	1	7023	3744117	3745103	+	yiaO	predicted transporter (NCBI)
17641	b3580	1	7023	3745107	3746603	+	lyxK	L-xylulose kinase (NCBI)
17642	b3581	1	7023	3746600	3747262	+	sgbH	3-keto-L-gulonate 6-phosphate decarboxylase (NCBI)
17643	b3582	1	7023	3747255	3748115	+	sgbU	probable 3-hexulose-6-phosphate isomerase (VIMSS)
17644	b3583	1	7023	3748109	3748804	+	sgbE	L-ribulose-5-phosphate 4-epimerase (NCBI)
3446221	b4648	7	7023	3748836	3748937	-	ysaC	
3446223	b4649	7	7023	3748941	3749132	+	ysaD	
17645	b3584	1	7023	3749151	3749891	-	yiaT	hypothetical protein (NCBI)
17646	b3585	1	7023	3750015	3750989	+	yiaU	predicted DNA-binding transcriptional regulator (NCBI)
17647	b3586	1	7023	3750986	3752122	-	yiaV	membrane fusion protein (MFP) component of efflux pump, signal anchor (NCBI)
17648	b3587	1	7023	3752128	3752451	-	yiaW	conserved inner membrane protein (NCBI)
17649	b3588	1	7023	3752996	3754534	-	aldB	aldehyde dehydrogenase B (lactaldehyde dehydrogenase) (VIMSS)
1937064	b3589	1	7023	3754699	3755850	-	yiaY	predicted Fe-containing alcohol dehydrogenase (NCBI)
17651	b3590	1	7023	3756040	3757884	-	selB	selenocysteinyl-tRNA-specific translation factor (NCBI)
17652	b3591	1	7023	3757881	3759272	-	selA	selenocysteine synthase (NCBI)
17653	b3592	1	7023	3759370	3759978	-	yibF	predicted glutathione S-transferase (NCBI)
17654	b3593	1	7023	3760206	3764339	+	rhsA	rhsA element core protein RshA (NCBI)
17655	b3594	1	7023	3764360	3765202	+	yibA	lyase containing HEAT-repeat (NCBI)
1937065	b3595	7	7023	3765244	3766188	+	yibJ	predicted Rhs-family protein (RefSeq)
17657	b3596	1	7023	3766200	3766661	+	yibG	hypothetical protein (NCBI)
3446225	b4650	7	7023	3766662	3766913	+	yibS	
3446227	b4651	7	7023	3766915	3766998	+	yibW	
3446228	b4615	7	7023	3767368	3767806	+	yibV	hypothetical protein, no homologs (RefSeq)
3446230	b4652	7	7023	3767971	3768169	+	yibU	
17658	b3597	1	7023	3768266	3769402	-	yibH	hypothetical protein (NCBI)
17659	b3598	1	7023	3769405	3769767	-	yibI	predicted inner membrane protein (NCBI)
17660	b3599	1	7023	3770304	3772217	+	mtlA	fused mannitol-specific PTS enzymes: IIA components/IIB components/IIC components (NCBI)
17661	b3600	1	7023	3772447	3773595	+	mtlD	mannitol-1-phosphate 5-dehydrogenase (NCBI)
17662	b3601	1	7023	3773595	3774182	+	mtlR	DNA-binding repressor (NCBI)
1937066	b4554	1	7023	3774194	3774403	-	yibT	hypothetical protein (NCBI)
17663	b3602	1	7023	3774688	3775050	+	yibL	hypothetical protein (NCBI)
17664	b3603	1	7023	3775422	3777077	+	lldP	L-lactate permease (NCBI)
17665	b3604	1	7023	3777077	3777853	+	lldR	DNA-binding transcriptional repressor (NCBI)
17666	b3605	1	7023	3777850	3779040	+	lldD	L-lactate dehydrogenase, FMN-linked (NCBI)
17667	b3606	1	7023	3779238	3779711	+	yibK	predicted rRNA methylase (NCBI)
17668	b3607	1	7023	3779764	3780585	-	cysE	serine acetyltransferase (NCBI)
17669	b3608	1	7023	3780665	3781684	-	gpsA	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase (NCBI)
17670	b3609	1	7023	3781684	3782151	-	secB	export protein SecB (NCBI)
17671	b3610	1	7023	3782214	3782465	-	grxC	glutaredoxin 3 (NCBI)
17672	b3611	1	7023	3782607	3783038	-	yibN	predicted rhodanese-related sulfurtransferase (NCBI)
17673	b3612	1	7023	3783283	3784827	+	gpmI	phosphoglyceromutase (NCBI)
17674	b3613	1	7023	3784861	3786120	+	yibP	putative membrane protein (VIMSS)
17675	b3614	1	7023	3786124	3787083	+	yibQ	orf, hypothetical protein (VIMSS)
17676	b3615	1	7023	3787070	3788104	-	yibD	predicted glycosyl transferase (NCBI)
17677	b3616	1	7023	3788343	3789368	-	tdh	L-threonine 3-dehydrogenase (NCBI)
17678	b3617	1	7023	3789378	3790574	-	kbl	2-amino-3-ketobutyrate coenzyme A ligase (NCBI)
17679	b3618	1	7023	3790849	3791706	-	htrL	involved in lipopolysaccharide biosynthesis (VIMSS)
17680	b3619	1	7023	3792010	3792942	+	rfaD	ADP-L-glycero-D-mannoheptose-6-epimerase, NAD(P)-binding (NCBI)
17681	b3620	1	7023	3792952	3793998	+	rfaF	ADP-heptose:LPS heptosyltransferase II (NCBI)
17682	b3621	1	7023	3794002	3794961	+	rfaC	ADP-heptose:LPS heptosyl transferase I (NCBI)
17683	b3622	1	7023	3794971	3796230	+	rfaL	O-antigen ligase (NCBI)
17684	b3623	1	7023	3796262	3797335	-	rfaK	lipopolysaccharide core biosynthesis (NCBI)
17685	b3624	1	7023	3797368	3798219	-	rfaZ	lipopolysaccharide core biosynthesis protein (NCBI)
17686	b3625	1	7023	3798290	3798988	-	rfaY	lipopolysaccharide core biosynthesis protein (NCBI)
17687	b3626	1	7023	3799006	3800022	-	rfaJ	UDP-D-glucose:(galactosyl)lipopolysaccharide glucosyltransferase (NCBI)
17688	b3627	1	7023	3800062	3801081	-	rfaI	UDP-D-galactose:(glucosyl)lipopolysaccharide- alpha-1,3-D-galactosyltransferase (NCBI)
17689	b3628	1	7023	3801081	3802160	-	rfaB	UDP-D-galactose:(glucosyl)lipopolysaccharide-1, 6-D-galactosyltransferase (RefSeq)
17690	b3629	1	7023	3802204	3803139	-	rfaS	lipopolysaccharide core biosynthesis protein (NCBI)
17691	b3630	1	7023	3803176	3803973	-	rfaP	kinase that phosphorylates core heptose of lipopolysaccharide (NCBI)
17692	b3631	1	7023	3803966	3805090	-	rfaG	glucosyltransferase I (NCBI)
17693	b3632	1	7023	3805087	3806121	-	rfaQ	lipopolysaccharide core biosynthesis protein (NCBI)
17694	b3633	1	7023	3806563	3807840	+	kdtA	3-deoxy-D-manno-octulosonic-acid transferase (NCBI)
17695	b3634	1	7023	3807848	3808327	+	coaD	phosphopantetheine adenylyltransferase (NCBI)
17696	b3635	1	7023	3808366	3809175	-	mutM	formamidopyrimidine-DNA glycosylase (NCBI)
17697	b3636	1	7023	3809273	3809440	-	rpmG	50S ribosomal protein L33 (NCBI)
17698	b3637	1	7023	3809461	3809697	-	rpmB	50S ribosomal protein L28 (NCBI)
17699	b3638	1	7023	3809914	3810582	-	radC	DNA repair protein (VIMSS)
17700	b3639	1	7023	3810754	3811974	+	dfp	flavoprotein affecting synthesis of DNA and pantothenate metabolism (VIMSS)
17701	b3640	1	7023	3811955	3812410	+	dut	deoxyuridine 5'-triphosphate nucleotidohydrolase (NCBI)
17702	b3641	1	7023	3812517	3813113	+	ttk	putative transcriptional regulator (VIMSS)
17703	b3642	1	7023	3813150	3813791	-	pyrE	orotate phosphoribosyltransferase (NCBI)
17704	b3643	1	7023	3813886	3814572	-	rph	ribonuclease PH (NCBI)
17705	b3644	1	7023	3814699	3815562	+	yicC	hypothetical protein (NCBI)
17706	b3645	1	7023	3815783	3816607	+	dinD	DNA-damage-inducible protein (VIMSS)
17707	b3646	1	7023	3816897	3817514	+	yicG	orf, hypothetical protein (VIMSS)
17708	b3647	1	7023	3817511	3819193	-	yicF	putative enzyme (VIMSS)
17709	b3648	1	7023	3819451	3820074	+	gmk	guanylate kinase (NCBI)
17710	b3649	1	7023	3820129	3820404	+	rpoZ	DNA-directed RNA polymerase subunit omega (NCBI)
17711	b3650	1	7023	3820423	3822531	+	spoT	bifunctional (p)ppGpp synthetase II/ guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase (NCBI)
